order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_key
5000007108,1000005305,1,3,10800.0,0.0,32400.0,1105,1,,2024-07-11 05:19:32,1693.0,2464,FULFILLED,ARS,90672.0,19041.12,1500.0,111213.12,20240711
5000007109,1000005306,1,1,12000.0,1200.0,10800.0,809,1,,2024-09-22 08:39:26,,2798,CANCELLED,ARS,10800.0,2268.0,900.0,13968.0,20240922
5000007110,1000005307,2,2,15000.0,3000.0,27000.0,1259,2,1.0,2024-07-09 22:21:58,1932.0,1,FULFILLED,ARS,41700.0,8757.0,0.0,50457.0,20240709
5000007111,1000005307,2,1,15000.0,300.0,14700.0,1259,2,1.0,2024-07-09 22:21:58,1932.0,1,FULFILLED,ARS,41700.0,8757.0,0.0,50457.0,20240709
5000007112,1000005308,1,1,12000.0,0.0,12000.0,72,1,,2025-01-28 17:41:02,2097.0,3094,CREATED,ARS,12000.0,2520.0,900.0,15420.0,20250128
5000007113,1000005309,2,1,15000.0,300.0,14700.0,962,1,,2025-06-13 00:01:57,1920.0,1014,FULFILLED,ARS,73950.0,15529.5,1200.0,90679.5,20250613
5000007114,1000005309,2,3,13500.0,4050.0,36450.0,962,1,,2025-06-13 00:01:57,1920.0,1014,FULFILLED,ARS,73950.0,15529.5,1200.0,90679.5,20250613
5000007115,1000005309,1,2,12000.0,1200.0,22800.0,962,1,,2025-06-13 00:01:57,1920.0,1014,FULFILLED,ARS,73950.0,15529.5,1200.0,90679.5,20250613
5000007116,1000005310,1,1,12000.0,240.0,11760.0,365,1,,2024-11-17 16:33:25,1037.0,2848,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6,20241117
5000007117,1000005311,1,2,12600.0,1260.0,23940.0,1440,1,,2024-12-09 08:12:14,2560.0,3239,FULFILLED,ARS,64440.0,13532.4,1200.0,79172.4,20241209
5000007118,1000005311,2,3,15000.0,4500.0,40500.0,1440,1,,2024-12-09 08:12:14,2560.0,3239,FULFILLED,ARS,64440.0,13532.4,1200.0,79172.4,20241209
5000007119,1000005312,1,3,10800.0,648.0,31752.0,535,2,1.0,2024-07-26 07:29:12,3744.0,1,PAID,ARS,31752.0,6667.92,0.0,38419.92,20240726
5000007120,1000005313,1,3,12000.0,0.0,36000.0,638,2,1.0,2025-02-02 07:43:47,1348.0,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250202
5000007121,1000005314,2,1,15000.0,300.0,14700.0,1322,1,,2024-03-25 07:49:45,3992.0,3170,PAID,ARS,14700.0,3087.0,900.0,18687.0,20240325
5000007122,1000005315,1,1,12000.0,1200.0,10800.0,846,1,,2025-02-07 13:13:02,1087.0,3448,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0,20250207
5000007123,1000005316,1,2,12000.0,0.0,24000.0,212,1,,2024-07-02 16:37:36,2989.0,4180,FULFILLED,ARS,46800.0,9828.0,900.0,57528.0,20240702
5000007124,1000005316,1,2,12000.0,1200.0,22800.0,212,1,,2024-07-02 16:37:36,2989.0,4180,FULFILLED,ARS,46800.0,9828.0,900.0,57528.0,20240702
5000007125,1000005317,2,1,13500.0,1350.0,12150.0,155,2,3.0,2025-08-22 23:24:10,,3,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5,20250822
5000007126,1000005318,2,2,15000.0,1500.0,28500.0,1463,2,4.0,2024-09-28 15:01:52,3621.0,4,PAID,ARS,28500.0,5985.0,0.0,34485.0,20240928
5000007127,1000005319,2,3,15750.0,0.0,47250.0,328,2,1.0,2024-07-20 07:02:20,1882.0,1,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,20240720
5000007128,1000005320,1,3,12000.0,3600.0,32400.0,618,1,,2024-08-03 19:59:31,1750.0,3388,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,20240803
5000007129,1000005321,2,1,16500.0,1650.0,14850.0,440,2,3.0,2025-04-04 03:07:45,2469.0,3,CANCELLED,ARS,26850.0,5638.5,0.0,32488.5,20250404
5000007130,1000005321,1,1,12000.0,0.0,12000.0,440,2,3.0,2025-04-04 03:07:45,2469.0,3,CANCELLED,ARS,26850.0,5638.5,0.0,32488.5,20250404
5000007131,1000005322,1,3,12600.0,3780.0,34020.0,670,2,4.0,2024-08-08 19:05:03,2708.0,4,FULFILLED,ARS,46620.0,9790.2,0.0,56410.2,20240808
5000007132,1000005322,1,1,12600.0,0.0,12600.0,670,2,4.0,2024-08-08 19:05:03,2708.0,4,FULFILLED,ARS,46620.0,9790.2,0.0,56410.2,20240808
5000007133,1000005323,2,1,15000.0,750.0,14250.0,578,1,,2025-08-01 02:46:52,1180.0,2428,PAID,ARS,14250.0,2992.5,1200.0,18442.5,20250801
5000007134,1000005324,1,1,12000.0,0.0,12000.0,246,2,3.0,2024-12-01 16:31:16,2368.0,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,20241201
5000007135,1000005325,2,3,15000.0,2250.0,42750.0,1308,1,,2024-06-12 20:33:29,1889.0,2629,FULFILLED,ARS,78030.0,16386.3,900.0,95316.3,20240612
5000007136,1000005325,1,3,12000.0,720.0,35280.0,1308,1,,2024-06-12 20:33:29,1889.0,2629,FULFILLED,ARS,78030.0,16386.3,900.0,95316.3,20240612
5000007137,1000005326,1,3,10800.0,648.0,31752.0,614,2,3.0,2024-03-23 10:55:43,,3,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92,20240323
5000007138,1000005327,1,1,12000.0,600.0,11400.0,260,1,,2024-07-30 10:02:13,1009.0,2735,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0,20240730
5000007139,1000005328,2,3,15000.0,2250.0,42750.0,828,1,,2025-08-24 11:47:37,1557.0,1837,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20250824
5000007140,1000005329,2,3,15000.0,4500.0,40500.0,853,1,,2025-02-02 00:16:56,3556.0,2669,PAID,ARS,40500.0,8505.0,900.0,49905.0,20250202
5000007141,1000005330,2,1,15000.0,300.0,14700.0,891,1,,2024-05-01 21:00:42,,3487,FULFILLED,ARS,83700.0,17577.0,1200.0,102477.0,20240501
5000007142,1000005330,1,2,12000.0,0.0,24000.0,891,1,,2024-05-01 21:00:42,,3487,FULFILLED,ARS,83700.0,17577.0,1200.0,102477.0,20240501
5000007143,1000005330,2,3,15000.0,0.0,45000.0,891,1,,2024-05-01 21:00:42,,3487,FULFILLED,ARS,83700.0,17577.0,1200.0,102477.0,20240501
5000007144,1000005331,2,3,15000.0,0.0,45000.0,951,2,2.0,2025-09-30 07:25:12,1450.0,2,PAID,ARS,45000.0,9450.0,0.0,54450.0,20250930
5000007145,1000005332,2,2,15000.0,0.0,30000.0,1005,2,3.0,2025-08-19 16:17:46,2488.0,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20250819
5000007146,1000005333,1,2,12600.0,0.0,25200.0,201,2,4.0,2024-04-14 02:38:09,3771.0,4,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0,20240414
5000007147,1000005334,2,2,15000.0,600.0,29400.0,100,2,1.0,2025-01-07 13:36:20,2746.0,1,PAID,ARS,29400.0,6174.0,0.0,35574.0,20250107
5000007148,1000005335,2,3,16500.0,2475.0,47025.0,164,1,,2024-01-07 04:20:27,3557.0,3840,CANCELLED,ARS,47025.0,9875.25,1200.0,58100.25,20240107
5000007149,1000005336,1,2,12000.0,1200.0,22800.0,1194,2,3.0,2024-12-02 12:23:43,1855.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20241202
5000007150,1000005337,1,3,12000.0,720.0,35280.0,290,1,,2025-08-01 16:16:27,3367.0,1301,FULFILLED,ARS,62280.0,13078.8,1200.0,76558.8,20250801
5000007151,1000005337,2,2,13500.0,0.0,27000.0,290,1,,2025-08-01 16:16:27,3367.0,1301,FULFILLED,ARS,62280.0,13078.8,1200.0,76558.8,20250801
5000007152,1000005338,2,2,15000.0,600.0,29400.0,101,1,,2024-07-06 01:51:10,2003.0,1866,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,20240706
5000007153,1000005339,2,1,15000.0,1500.0,13500.0,1082,1,,2025-02-21 13:11:14,1700.0,3302,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0,20250221
5000007154,1000005340,2,2,15000.0,600.0,29400.0,1076,2,1.0,2024-06-22 22:21:23,3912.0,1,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20240622
5000007155,1000005341,1,3,12000.0,1800.0,34200.0,330,2,3.0,2025-01-09 04:14:25,1313.0,3,CANCELLED,ARS,46200.0,9702.0,0.0,55902.0,20250109
5000007156,1000005341,1,1,12000.0,0.0,12000.0,330,2,3.0,2025-01-09 04:14:25,1313.0,3,CANCELLED,ARS,46200.0,9702.0,0.0,55902.0,20250109
5000007157,1000005342,1,1,12000.0,240.0,11760.0,212,1,,2025-03-15 20:37:07,1114.0,3124,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6,20250315
5000007158,1000005343,1,2,12000.0,0.0,24000.0,504,1,,2025-09-21 07:47:13,2571.0,1250,FULFILLED,ARS,44520.0,9349.2,1200.0,55069.2,20250921
5000007159,1000005343,1,2,10800.0,1080.0,20520.0,504,1,,2025-09-21 07:47:13,2571.0,1250,FULFILLED,ARS,44520.0,9349.2,1200.0,55069.2,20250921
5000007160,1000005344,1,2,12600.0,0.0,25200.0,637,1,,2025-02-04 07:12:32,2898.0,1629,PAID,ARS,61650.0,12946.5,1200.0,75796.5,20250204
5000007161,1000005344,2,3,13500.0,4050.0,36450.0,637,1,,2025-02-04 07:12:32,2898.0,1629,PAID,ARS,61650.0,12946.5,1200.0,75796.5,20250204
5000007162,1000005345,1,1,12000.0,600.0,11400.0,485,1,,2024-12-06 05:47:17,,2973,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0,20241206
5000007163,1000005346,2,3,15000.0,2250.0,42750.0,1322,1,,2025-02-07 15:01:09,3221.0,1623,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20250207
5000007164,1000005347,2,3,15000.0,4500.0,40500.0,303,2,4.0,2025-06-01 13:27:04,3037.0,4,REFUNDED,ARS,40500.0,8505.0,0.0,49005.0,20250601
5000007165,1000005348,1,3,12000.0,0.0,36000.0,724,2,1.0,2025-09-13 02:33:30,3566.0,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250913
5000007166,1000005349,1,2,12000.0,0.0,24000.0,1086,2,1.0,2024-04-11 08:32:34,4101.0,1,PAID,ARS,58200.0,12222.0,0.0,70422.0,20240411
5000007167,1000005349,1,3,12000.0,1800.0,34200.0,1086,2,1.0,2024-04-11 08:32:34,4101.0,1,PAID,ARS,58200.0,12222.0,0.0,70422.0,20240411
5000007168,1000005350,2,3,15000.0,2250.0,42750.0,514,2,1.0,2025-03-15 20:40:44,1605.0,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20250315
5000007169,1000005351,1,3,12000.0,0.0,36000.0,1475,1,,2024-01-20 07:20:59,1458.0,2153,CREATED,ARS,49500.0,10395.0,900.0,60795.0,20240120
5000007170,1000005351,2,1,13500.0,0.0,13500.0,1475,1,,2024-01-20 07:20:59,1458.0,2153,CREATED,ARS,49500.0,10395.0,900.0,60795.0,20240120
5000007171,1000005352,1,3,12000.0,720.0,35280.0,963,1,,2025-05-15 09:57:30,,4138,CANCELLED,ARS,35280.0,7408.8,1200.0,43888.8,20250515
5000007172,1000005353,2,2,15000.0,0.0,30000.0,330,2,3.0,2024-05-11 08:34:34,,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20240511
5000007173,1000005354,1,1,10800.0,0.0,10800.0,435,2,2.0,2025-09-05 21:06:05,2708.0,2,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0,20250905
5000007174,1000005354,1,3,12000.0,3600.0,32400.0,435,2,2.0,2025-09-05 21:06:05,2708.0,2,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0,20250905
5000007175,1000005355,2,2,15000.0,3000.0,27000.0,1292,1,,2024-05-04 05:18:10,1774.0,3166,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,20240504
5000007176,1000005356,1,1,13200.0,0.0,13200.0,983,1,,2025-04-02 09:39:01,3931.0,3065,CANCELLED,ARS,49200.0,10332.0,900.0,60432.0,20250402
5000007177,1000005356,1,3,12000.0,0.0,36000.0,983,1,,2025-04-02 09:39:01,3931.0,3065,CANCELLED,ARS,49200.0,10332.0,900.0,60432.0,20250402
5000007178,1000005357,1,1,12600.0,0.0,12600.0,1235,1,,2024-06-12 16:56:17,4134.0,1543,FULFILLED,ARS,42000.0,8820.0,900.0,51720.0,20240612
5000007179,1000005357,2,2,15000.0,600.0,29400.0,1235,1,,2024-06-12 16:56:17,4134.0,1543,FULFILLED,ARS,42000.0,8820.0,900.0,51720.0,20240612
5000007180,1000005358,1,3,13200.0,1980.0,37620.0,788,2,4.0,2024-09-25 04:04:55,1938.0,4,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2,20240925
5000007181,1000005359,2,1,15000.0,300.0,14700.0,786,2,4.0,2024-04-27 11:43:38,1736.0,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20240427
5000007182,1000005360,2,1,15000.0,1500.0,13500.0,1323,1,,2024-05-18 09:46:15,4115.0,2125,REFUNDED,ARS,13500.0,2835.0,1200.0,17535.0,20240518
5000007183,1000005361,1,1,10800.0,1080.0,9720.0,902,2,3.0,2025-05-26 05:18:47,3735.0,3,FULFILLED,ARS,24720.0,5191.2,0.0,29911.2,20250526
5000007184,1000005361,2,1,15000.0,0.0,15000.0,902,2,3.0,2025-05-26 05:18:47,3735.0,3,FULFILLED,ARS,24720.0,5191.2,0.0,29911.2,20250526
5000007185,1000005362,1,3,13200.0,3960.0,35640.0,1220,2,3.0,2024-01-17 01:11:59,3088.0,3,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4,20240117
5000007186,1000005363,2,1,15000.0,1500.0,13500.0,1315,2,2.0,2025-04-11 02:09:28,1553.0,2,REFUNDED,ARS,35100.0,7371.0,0.0,42471.0,20250411
5000007187,1000005363,1,2,12000.0,2400.0,21600.0,1315,2,2.0,2025-04-11 02:09:28,1553.0,2,REFUNDED,ARS,35100.0,7371.0,0.0,42471.0,20250411
5000007188,1000005364,1,2,10800.0,2160.0,19440.0,774,1,,2024-03-03 13:11:11,1790.0,2470,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4,20240303
5000007189,1000005365,2,3,15000.0,4500.0,40500.0,454,1,,2025-07-08 09:14:36,3881.0,3051,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0,20250708
5000007190,1000005366,1,1,12600.0,252.0,12348.0,1309,1,,2024-08-27 06:50:19,2976.0,4161,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08,20240827
5000007191,1000005367,1,3,12000.0,0.0,36000.0,1108,1,,2025-01-28 23:49:31,2405.0,1886,PAID,ARS,78750.0,16537.5,0.0,95287.5,20250128
5000007192,1000005367,2,3,15000.0,2250.0,42750.0,1108,1,,2025-01-28 23:49:31,2405.0,1886,PAID,ARS,78750.0,16537.5,0.0,95287.5,20250128
5000007193,1000005368,2,2,15750.0,630.0,30870.0,596,2,3.0,2025-09-14 00:14:14,4039.0,3,CREATED,ARS,57870.0,12152.7,0.0,70022.7,20250914
5000007194,1000005368,2,2,15000.0,3000.0,27000.0,596,2,3.0,2025-09-14 00:14:14,4039.0,3,CREATED,ARS,57870.0,12152.7,0.0,70022.7,20250914
5000007195,1000005369,1,3,12600.0,756.0,37044.0,283,2,4.0,2025-05-20 15:19:35,2495.0,4,FULFILLED,ARS,52479.0,11020.59,0.0,63499.59,20250520
5000007196,1000005369,2,1,15750.0,315.0,15435.0,283,2,4.0,2025-05-20 15:19:35,2495.0,4,FULFILLED,ARS,52479.0,11020.59,0.0,63499.59,20250520
5000007197,1000005370,1,2,12000.0,2400.0,21600.0,1406,1,,2024-12-07 12:13:25,2630.0,2568,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0,20241207
5000007198,1000005371,2,3,15000.0,0.0,45000.0,382,1,,2024-02-21 01:51:22,2958.0,2798,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,20240221
5000007199,1000005372,1,1,12000.0,1200.0,10800.0,651,2,4.0,2024-06-15 06:47:07,2664.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20240615
5000007200,1000005373,1,1,12000.0,1200.0,10800.0,1160,1,,2024-07-06 01:14:20,1758.0,3173,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20240706
5000007201,1000005374,2,1,15000.0,750.0,14250.0,414,2,2.0,2025-07-08 04:02:13,,2,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250708
5000007202,1000005375,1,1,12600.0,252.0,12348.0,323,2,3.0,2025-05-24 03:50:23,1179.0,3,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08,20250524
5000007203,1000005376,2,1,15000.0,1500.0,13500.0,824,1,,2024-10-24 13:09:05,3133.0,3539,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0,20241024
5000007204,1000005377,1,1,12600.0,1260.0,11340.0,1340,1,,2024-11-18 06:37:15,2120.0,3934,FULFILLED,ARS,64140.0,13469.4,900.0,78509.4,20241118
5000007205,1000005377,2,2,13500.0,2700.0,24300.0,1340,1,,2024-11-18 06:37:15,2120.0,3934,FULFILLED,ARS,64140.0,13469.4,900.0,78509.4,20241118
5000007206,1000005377,2,2,15000.0,1500.0,28500.0,1340,1,,2024-11-18 06:37:15,2120.0,3934,FULFILLED,ARS,64140.0,13469.4,900.0,78509.4,20241118
5000007207,1000005378,1,1,12000.0,0.0,12000.0,40,2,3.0,2025-03-27 04:53:17,1553.0,3,CANCELLED,ARS,35520.0,7459.2,0.0,42979.2,20250327
5000007208,1000005378,1,2,12000.0,480.0,23520.0,40,2,3.0,2025-03-27 04:53:17,1553.0,3,CANCELLED,ARS,35520.0,7459.2,0.0,42979.2,20250327
5000007209,1000005379,1,3,13200.0,792.0,38808.0,1456,1,,2025-09-29 05:53:32,3070.0,3888,REFUNDED,ARS,38808.0,8149.68,900.0,47857.68,20250929
5000007210,1000005380,2,1,15000.0,750.0,14250.0,680,1,,2025-01-30 23:45:22,3649.0,2548,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,20250130
5000007211,1000005381,1,3,12000.0,1800.0,34200.0,995,1,,2024-07-30 21:05:38,2975.0,2302,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20240730
5000007212,1000005382,2,2,13500.0,0.0,27000.0,27,2,4.0,2024-01-06 12:52:57,4045.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20240106
5000007213,1000005383,2,1,15000.0,1500.0,13500.0,54,1,,2024-11-21 20:19:13,2431.0,1487,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0,20241121
5000007214,1000005384,1,2,12000.0,0.0,24000.0,623,1,,2025-03-03 12:44:33,,3908,CREATED,ARS,34800.0,7308.0,1200.0,43308.0,20250303
5000007215,1000005384,1,1,10800.0,0.0,10800.0,623,1,,2025-03-03 12:44:33,,3908,CREATED,ARS,34800.0,7308.0,1200.0,43308.0,20250303
5000007216,1000005385,1,2,12000.0,2400.0,21600.0,758,2,1.0,2025-02-09 15:41:42,3528.0,1,PAID,ARS,21600.0,4536.0,0.0,26136.0,20250209
5000007217,1000005386,1,3,12000.0,720.0,35280.0,997,1,,2025-01-26 18:49:25,2318.0,3549,CREATED,ARS,35280.0,7408.8,0.0,42688.8,20250126
5000007218,1000005387,2,2,15000.0,600.0,29400.0,1433,1,,2025-01-14 00:05:12,1605.0,2763,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0,20250114
5000007219,1000005387,1,1,12000.0,0.0,12000.0,1433,1,,2025-01-14 00:05:12,1605.0,2763,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0,20250114
5000007220,1000005388,1,2,10800.0,432.0,21168.0,61,1,,2025-08-30 13:00:31,1192.0,1456,FULFILLED,ARS,40608.0,8527.68,1200.0,50335.68,20250830
5000007221,1000005388,1,2,10800.0,2160.0,19440.0,61,1,,2025-08-30 13:00:31,1192.0,1456,FULFILLED,ARS,40608.0,8527.68,1200.0,50335.68,20250830
5000007222,1000005389,2,3,15750.0,4725.0,42525.0,1092,1,,2024-11-24 12:02:37,1980.0,1647,FULFILLED,ARS,42525.0,8930.25,1500.0,52955.25,20241124
5000007223,1000005390,2,2,15000.0,0.0,30000.0,250,1,,2024-12-02 11:37:41,3312.0,2838,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20241202
5000007224,1000005391,1,1,10800.0,1080.0,9720.0,1043,2,1.0,2025-08-01 23:24:56,1108.0,1,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2,20250801
5000007225,1000005392,1,3,10800.0,3240.0,29160.0,101,1,,2024-05-13 10:06:29,,4019,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6,20240513
5000007226,1000005393,2,1,15000.0,300.0,14700.0,719,1,,2024-02-05 18:24:52,2208.0,2551,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0,20240205
5000007227,1000005394,2,1,13500.0,675.0,12825.0,544,1,,2024-08-22 10:28:10,2971.0,3484,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25,20240822
5000007228,1000005395,2,2,15000.0,600.0,29400.0,1082,1,,2024-04-21 18:29:46,1627.0,2332,FULFILLED,ARS,67200.0,14112.0,1500.0,82812.0,20240421
5000007229,1000005395,1,3,12600.0,0.0,37800.0,1082,1,,2024-04-21 18:29:46,1627.0,2332,FULFILLED,ARS,67200.0,14112.0,1500.0,82812.0,20240421
5000007230,1000005396,1,3,12000.0,3600.0,32400.0,415,1,,2025-02-28 09:35:37,2631.0,2643,PAID,ARS,32400.0,6804.0,1200.0,40404.0,20250228
5000007231,1000005397,1,2,10800.0,1080.0,20520.0,1428,1,,2024-08-20 18:49:03,1010.0,1282,FULFILLED,ARS,44040.0,9248.4,1200.0,54488.4,20240820
5000007232,1000005397,1,2,12000.0,480.0,23520.0,1428,1,,2024-08-20 18:49:03,1010.0,1282,FULFILLED,ARS,44040.0,9248.4,1200.0,54488.4,20240820
5000007233,1000005398,1,3,12000.0,720.0,35280.0,322,2,2.0,2025-05-05 02:46:55,,2,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20250505
5000007234,1000005399,2,3,15000.0,900.0,44100.0,124,2,3.0,2025-06-17 11:48:42,3774.0,3,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20250617
5000007235,1000005400,2,3,16500.0,990.0,48510.0,272,1,,2025-03-01 03:19:16,4009.0,1031,FULFILLED,ARS,75510.0,15857.1,1500.0,92867.1,20250301
5000007236,1000005400,2,2,15000.0,3000.0,27000.0,272,1,,2025-03-01 03:19:16,4009.0,1031,FULFILLED,ARS,75510.0,15857.1,1500.0,92867.1,20250301
5000007237,1000005401,1,2,12600.0,2520.0,22680.0,589,1,,2025-07-02 10:21:36,2263.0,1614,CANCELLED,ARS,66780.0,14023.8,0.0,80803.8,20250702
5000007238,1000005401,2,3,15000.0,900.0,44100.0,589,1,,2025-07-02 10:21:36,2263.0,1614,CANCELLED,ARS,66780.0,14023.8,0.0,80803.8,20250702
5000007239,1000005402,2,3,15000.0,2250.0,42750.0,505,2,2.0,2024-01-30 21:30:17,2586.0,2,FULFILLED,ARS,75150.0,15781.5,0.0,90931.5,20240130
5000007240,1000005402,1,3,12000.0,3600.0,32400.0,505,2,2.0,2024-01-30 21:30:17,2586.0,2,FULFILLED,ARS,75150.0,15781.5,0.0,90931.5,20240130
5000007241,1000005403,1,2,12000.0,1200.0,22800.0,1124,1,,2025-04-04 06:43:04,1608.0,3262,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0,20250404
5000007242,1000005404,2,3,15750.0,4725.0,42525.0,965,1,,2025-05-28 17:39:53,2093.0,1895,FULFILLED,ARS,65205.0,13693.05,0.0,78898.05,20250528
5000007243,1000005404,1,2,12600.0,2520.0,22680.0,965,1,,2025-05-28 17:39:53,2093.0,1895,FULFILLED,ARS,65205.0,13693.05,0.0,78898.05,20250528
5000007244,1000005405,1,2,12000.0,480.0,23520.0,320,1,,2024-04-11 22:35:37,1222.0,3892,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,20240411
5000007245,1000005406,2,1,15000.0,0.0,15000.0,897,1,,2025-07-05 07:06:22,1596.0,3665,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0,20250705
5000007246,1000005407,1,1,12000.0,0.0,12000.0,1218,2,4.0,2024-02-02 08:28:13,2882.0,4,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0,20240202
5000007247,1000005408,2,1,15000.0,750.0,14250.0,1483,2,1.0,2025-07-16 00:21:00,3848.0,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250716
5000007248,1000005409,2,3,15750.0,945.0,46305.0,694,1,,2024-06-24 23:43:23,2420.0,2022,CANCELLED,ARS,46305.0,9724.05,1200.0,57229.05,20240624
5000007249,1000005410,1,1,12600.0,252.0,12348.0,728,2,4.0,2025-05-30 23:05:36,4147.0,4,FULFILLED,ARS,55098.0,11570.58,0.0,66668.58,20250530
5000007250,1000005410,2,3,15000.0,2250.0,42750.0,728,2,4.0,2025-05-30 23:05:36,4147.0,4,FULFILLED,ARS,55098.0,11570.58,0.0,66668.58,20250530
5000007251,1000005411,1,1,12000.0,0.0,12000.0,327,2,1.0,2024-11-28 01:33:41,1609.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,20241128
5000007252,1000005412,2,2,16500.0,3300.0,29700.0,43,1,,2024-03-03 19:21:15,1847.0,2735,FULFILLED,ARS,29700.0,6237.0,900.0,36837.0,20240303
5000007253,1000005413,2,1,16500.0,330.0,16170.0,962,2,4.0,2024-03-20 22:48:51,,4,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7,20240320
5000007254,1000005414,2,2,15000.0,600.0,29400.0,1417,2,3.0,2024-05-30 17:48:32,4039.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20240530
5000007255,1000005415,1,1,12600.0,252.0,12348.0,634,1,,2025-05-05 02:15:47,3053.0,2058,PAID,ARS,12348.0,2593.08,1500.0,16441.08,20250505
5000007256,1000005416,2,1,15000.0,300.0,14700.0,1123,2,2.0,2024-11-16 03:12:53,1255.0,2,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20241116
5000007257,1000005417,2,3,15000.0,900.0,44100.0,260,2,4.0,2024-02-06 19:27:26,1108.0,4,REFUNDED,ARS,67620.0,14200.2,0.0,81820.2,20240206
5000007258,1000005417,1,2,12000.0,480.0,23520.0,260,2,4.0,2024-02-06 19:27:26,1108.0,4,REFUNDED,ARS,67620.0,14200.2,0.0,81820.2,20240206
5000007259,1000005418,1,3,10800.0,0.0,32400.0,1158,1,,2024-01-27 15:05:31,,2430,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,20240127
5000007260,1000005419,2,2,15000.0,1500.0,28500.0,616,1,,2025-08-02 06:53:04,1085.0,1001,PAID,ARS,28500.0,5985.0,1200.0,35685.0,20250802
5000007261,1000005420,2,3,15000.0,2250.0,42750.0,838,2,3.0,2025-09-27 16:30:15,2702.0,3,FULFILLED,ARS,53550.0,11245.5,0.0,64795.5,20250927
5000007262,1000005420,1,1,12000.0,1200.0,10800.0,838,2,3.0,2025-09-27 16:30:15,2702.0,3,FULFILLED,ARS,53550.0,11245.5,0.0,64795.5,20250927
5000007263,1000005421,2,2,15000.0,3000.0,27000.0,1094,2,1.0,2024-03-14 22:32:28,3729.0,1,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0,20240314
