session_id,customer_id,source,device,started_date_key,ended_date_key
11000051161,,ads,mobile,20240215,20240215
11000051162,,ads,mobile,20250914,20250914
11000051163,,referral,mobile,20250223,20250223
11000051164,,ads,mobile,20241206,20241206
11000051165,,referral,mobile,20250607,20250607
11000051166,124.0,direct,tablet,20250101,20250101
11000051167,384.0,email,mobile,20250318,20250318
11000051168,,direct,tablet,20250603,20250603
11000051169,,email,desktop,20240507,20240507
11000051170,750.0,ads,mobile,20240420,20240421
11000051171,1498.0,ads,mobile,20250618,20250618
11000051172,,direct,mobile,20250921,20250921
11000051173,,ads,mobile,20250803,20250803
11000051174,311.0,direct,desktop,20240311,20240311
11000051175,1087.0,referral,mobile,20241024,20241024
11000051176,,referral,mobile,20240422,20240422
11000051177,515.0,direct,desktop,20240414,20240414
11000051178,1444.0,ads,mobile,20240917,20240917
11000051179,574.0,direct,mobile,20250101,20250101
11000051180,,direct,mobile,20250922,20250922
11000051181,546.0,referral,mobile,20240706,20240706
11000051182,1292.0,ads,mobile,20250117,20250117
11000051183,1098.0,ads,mobile,20240705,20240705
11000051184,151.0,direct,desktop,20250405,20250405
11000051185,436.0,direct,mobile,20240825,20240825
11000051186,75.0,direct,mobile,20240131,20240131
11000051187,1146.0,direct,mobile,20240714,20240714
11000051188,,ads,desktop,20250904,20250904
11000051189,1335.0,referral,desktop,20250306,20250306
11000051190,1440.0,social,desktop,20250308,20250308
11000051191,244.0,referral,desktop,20250718,20250718
11000051192,696.0,ads,mobile,20250928,20250928
11000051193,857.0,direct,mobile,20250105,20250105
11000051194,1107.0,email,mobile,20250606,20250606
11000051195,,ads,tablet,20250103,20250103
11000051196,,referral,mobile,20240915,20240915
11000051197,702.0,email,desktop,20240830,20240830
11000051198,875.0,direct,desktop,20240328,20240328
11000051199,878.0,ads,desktop,20250608,20250608
11000051200,936.0,social,mobile,20250325,20250325
11000051201,,direct,mobile,20240306,20240306
11000051202,313.0,direct,mobile,20250204,20250204
11000051203,966.0,ads,desktop,20250308,20250308
11000051204,314.0,email,mobile,20240519,20240519
11000051205,520.0,referral,mobile,20241202,20241202
11000051206,,direct,mobile,20250308,20250308
11000051207,,ads,mobile,20240123,20240123
11000051208,1380.0,ads,mobile,20240108,20240108
11000051209,1389.0,email,desktop,20240430,20240430
11000051210,1218.0,social,mobile,20250806,20250806
11000051211,1286.0,direct,desktop,20250129,
11000051212,1154.0,ads,desktop,20241231,20241231
11000051213,,direct,mobile,20241029,20241029
11000051214,,email,mobile,20250807,20250807
11000051215,,direct,mobile,20250806,20250807
11000051216,1353.0,referral,mobile,20240827,20240827
11000051217,1126.0,ads,mobile,20240830,20240830
11000051218,1042.0,email,mobile,20241005,20241005
11000051219,64.0,direct,mobile,20250716,20250716
11000051220,,referral,mobile,20240814,20240814
11000051221,806.0,direct,desktop,20250907,20250907
11000051222,,social,desktop,20240724,
11000051223,,direct,mobile,20241127,20241127
11000051224,828.0,direct,mobile,20240323,20240323
11000051225,,direct,desktop,20250121,20250121
11000051226,,direct,mobile,20240907,20240907
11000051227,,ads,mobile,20250108,20250108
11000051228,1029.0,referral,desktop,20241223,20241223
11000051229,1.0,ads,mobile,20240818,20240818
11000051230,292.0,social,tablet,20240620,20240620
11000051231,,ads,mobile,20241118,20241118
11000051232,336.0,direct,mobile,20241222,20241222
11000051233,833.0,direct,desktop,20241104,20241104
11000051234,,referral,desktop,20250225,20250225
11000051235,1266.0,direct,desktop,20240421,20240421
11000051236,,direct,mobile,20250314,20250314
11000051237,104.0,ads,desktop,20240306,20240306
11000051238,1130.0,direct,mobile,20240813,20240813
11000051239,1424.0,email,desktop,20241213,20241213
11000051240,1332.0,ads,mobile,20241218,
11000051241,991.0,ads,desktop,20241204,20241204
11000051242,939.0,direct,mobile,20240429,20240429
11000051243,279.0,ads,tablet,20240112,20240112
11000051244,1143.0,ads,desktop,20250224,20250224
11000051245,1460.0,direct,desktop,20250716,20250716
11000051246,,direct,mobile,20250515,20250515
11000051247,1460.0,ads,mobile,20241026,20241026
11000051248,,email,mobile,20240924,20240924
11000051249,607.0,ads,mobile,20240817,20240817
11000051250,,direct,mobile,20250418,20250418
11000051251,1267.0,direct,mobile,20250930,20250930
11000051252,,direct,desktop,20240401,20240401
11000051253,,ads,desktop,20240623,20240623
11000051254,531.0,direct,mobile,20250924,
11000051255,813.0,referral,tablet,20250819,20250819
11000051256,,direct,desktop,20240407,20240407
11000051257,1115.0,ads,mobile,20240719,20240719
11000051258,163.0,social,mobile,20240209,20240209
11000051259,288.0,email,mobile,20250410,20250410
11000051260,,ads,mobile,20250128,20250128
11000051261,141.0,social,desktop,20240928,20240928
11000051262,910.0,social,mobile,20241212,
11000051263,30.0,ads,desktop,20240621,20240621
11000051264,355.0,ads,mobile,20250730,20250730
11000051265,,ads,mobile,20240118,20240118
11000051266,,social,mobile,20250208,20250208
11000051267,1371.0,direct,tablet,20240816,20240816
11000051268,470.0,referral,mobile,20250612,20250612
11000051269,999.0,direct,mobile,20241217,20241217
11000051270,272.0,direct,mobile,20240623,20240623
11000051271,,email,desktop,20241223,20241223
11000051272,,ads,mobile,20250620,20250620
11000051273,245.0,referral,mobile,20240620,20240620
11000051274,1281.0,social,mobile,20241103,20241103
11000051275,4.0,ads,mobile,20241031,20241031
11000051276,,referral,mobile,20240419,20240419
11000051277,,direct,mobile,20241218,20241218
11000051278,1208.0,direct,mobile,20240529,20240529
11000051279,,direct,desktop,20240124,20240124
11000051280,264.0,direct,mobile,20240415,
11000051281,431.0,direct,mobile,20240310,20240310
11000051282,599.0,direct,mobile,20241016,20241016
11000051283,413.0,ads,mobile,20240309,20240309
11000051284,302.0,referral,mobile,20250915,20250915
11000051285,821.0,direct,tablet,20240710,20240710
11000051286,888.0,ads,tablet,20240630,20240630
11000051287,365.0,email,desktop,20250612,
11000051288,1398.0,referral,mobile,20241225,20241225
11000051289,,direct,desktop,20250325,20250325
11000051290,1290.0,social,mobile,20240108,20240108
11000051291,181.0,ads,mobile,20240225,20240225
11000051292,1076.0,social,desktop,20241125,20241125
11000051293,,email,mobile,20250218,20250218
11000051294,540.0,direct,mobile,20240806,20240806
11000051295,92.0,direct,mobile,20241224,20241224
11000051296,,ads,mobile,20250928,
11000051297,,ads,mobile,20240722,20240722
11000051298,1020.0,ads,mobile,20250906,20250906
11000051299,,referral,mobile,20240528,20240528
11000051300,,referral,mobile,20240808,20240808
11000051301,,social,desktop,20240203,20240203
11000051302,,direct,desktop,20250811,20250811
11000051303,928.0,ads,desktop,20250729,20250729
11000051304,,referral,desktop,20240315,20240315
11000051305,988.0,ads,desktop,20240105,20240105
11000051306,,direct,mobile,20250531,20250531
11000051307,1101.0,ads,mobile,20250802,
11000051308,,referral,mobile,20240817,20240817
11000051309,,direct,desktop,20250806,20250806
11000051310,493.0,direct,desktop,20240523,20240523
11000051311,38.0,direct,mobile,20250908,20250908
11000051312,701.0,direct,mobile,20240915,20240915
11000051313,,social,desktop,20240118,20240118
11000051314,,referral,desktop,20240709,20240709
11000051315,1349.0,direct,mobile,20250829,20250829
11000051316,716.0,direct,mobile,20250214,20250214
11000051317,228.0,direct,mobile,20240614,20240614
11000051318,,direct,mobile,20241129,20241129
11000051319,,ads,desktop,20240320,20240320
11000051320,975.0,ads,mobile,20250209,20250209
11000051321,,ads,desktop,20240710,20240710
11000051322,1387.0,social,mobile,20250404,20250404
11000051323,844.0,direct,desktop,20240422,20240422
11000051324,766.0,direct,desktop,20250924,20250924
11000051325,,social,mobile,20240830,20240830
11000051326,689.0,ads,mobile,20240522,20240522
11000051327,312.0,ads,mobile,20240403,20240403
11000051328,1.0,ads,mobile,20250603,20250603
11000051329,,ads,mobile,20240714,
11000051330,1267.0,ads,desktop,20240802,20240802
11000051331,,referral,desktop,20240612,20240612
11000051332,328.0,email,mobile,20250802,20250802
11000051333,,direct,desktop,20241117,20241117
11000051334,69.0,direct,desktop,20250322,20250322
11000051335,1483.0,ads,mobile,20241204,20241204
11000051336,515.0,referral,mobile,20250921,20250921
11000051337,814.0,direct,mobile,20250114,20250114
11000051338,1360.0,ads,tablet,20250406,20250406
11000051339,1129.0,direct,mobile,20240224,20240224
11000051340,190.0,referral,desktop,20240212,20240212
11000051341,379.0,ads,mobile,20240119,20240119
11000051342,288.0,email,desktop,20241112,20241112
11000051343,1345.0,direct,mobile,20240605,20240605
11000051344,,social,mobile,20250810,20250810
11000051345,,direct,mobile,20240529,20240529
11000051346,270.0,social,mobile,20241231,20241231
11000051347,,referral,mobile,20240622,20240622
11000051348,122.0,referral,desktop,20241107,20241107
11000051349,729.0,direct,mobile,20240606,20240606
11000051350,1418.0,referral,desktop,20250606,20250606
11000051351,1380.0,referral,desktop,20240319,20240319
11000051352,,direct,mobile,20250707,20250707
11000051353,1077.0,direct,mobile,20250402,20250402
11000051354,914.0,referral,tablet,20241228,20241228
11000051355,,ads,desktop,20240623,20240623
11000051356,,ads,mobile,20240319,20240319
11000051357,,referral,mobile,20241009,20241009
11000051358,1025.0,ads,mobile,20240512,20240512
11000051359,85.0,direct,desktop,20240813,20240813
11000051360,,ads,desktop,20240418,20240419
11000051361,,direct,desktop,20240424,20240424
11000051362,,ads,desktop,20250208,20250208
11000051363,929.0,referral,tablet,20240610,20240610
11000051364,1299.0,referral,mobile,20250815,20250815
11000051365,1471.0,direct,desktop,20250703,20250703
11000051366,,direct,mobile,20250616,20250617
11000051367,,referral,mobile,20241115,20241115
11000051368,138.0,ads,desktop,20240814,20240814
11000051369,,direct,mobile,20240816,
11000051370,876.0,ads,tablet,20240606,20240606
11000051371,897.0,direct,mobile,20240517,
11000051372,900.0,direct,mobile,20241026,20241026
11000051373,1016.0,referral,desktop,20250321,20250321
11000051374,121.0,referral,tablet,20250817,20250817
11000051375,,direct,mobile,20241204,20241204
11000051376,1337.0,ads,desktop,20240909,20240909
11000051377,362.0,direct,mobile,20240113,20240113
11000051378,1284.0,ads,mobile,20241106,20241106
11000051379,1493.0,direct,mobile,20250422,20250422
11000051380,1274.0,ads,mobile,20250608,20250608
11000051381,21.0,direct,mobile,20250804,20250804
11000051382,8.0,direct,desktop,20250319,
11000051383,,direct,tablet,20250624,20250624
11000051384,,ads,desktop,20250819,20250820
11000051385,721.0,referral,mobile,20240624,20240624
11000051386,479.0,direct,tablet,20240217,20240217
11000051387,575.0,email,mobile,20250522,20250522
11000051388,,ads,mobile,20250618,
11000051389,12.0,direct,mobile,20250906,20250906
11000051390,,direct,mobile,20240826,
11000051391,423.0,direct,desktop,20240502,20240502
11000051392,,direct,mobile,20240804,20240804
11000051393,841.0,ads,mobile,20241008,20241008
11000051394,,direct,mobile,20240613,20240613
11000051395,,ads,mobile,20240527,20240527
11000051396,,ads,desktop,20250429,20250429
11000051397,198.0,direct,mobile,20250131,20250131
11000051398,841.0,direct,mobile,20250315,20250315
11000051399,935.0,referral,mobile,20250909,20250909
11000051400,,email,mobile,20250523,20250523
11000051401,1210.0,ads,mobile,20240522,20240522
11000051402,391.0,ads,desktop,20240801,20240801
11000051403,,direct,desktop,20240707,20240707
11000051404,,direct,mobile,20240310,20240310
11000051405,691.0,referral,desktop,20250423,20250423
11000051406,,ads,mobile,20250707,20250707
11000051407,1101.0,referral,mobile,20240820,20240820
11000051408,,direct,desktop,20240124,20240124
11000051409,52.0,social,desktop,20250917,20250917
11000051410,360.0,ads,desktop,20250224,20250224
11000051411,692.0,ads,mobile,20240609,20240609
11000051412,,direct,mobile,20241130,20241130
11000051413,1261.0,ads,desktop,20241001,20241001
11000051414,,direct,tablet,20240710,20240710
11000051415,991.0,email,mobile,20241024,20241024
11000051416,808.0,direct,desktop,20240924,20240924
11000051417,230.0,social,mobile,20240406,20240406
11000051418,456.0,direct,mobile,20240401,20240401
11000051419,,ads,tablet,20250418,20250418
11000051420,484.0,ads,mobile,20250307,
11000051421,,direct,mobile,20240122,20240122
11000051422,1274.0,referral,mobile,20250111,20250111
11000051423,515.0,direct,desktop,20250625,20250625
11000051424,1110.0,ads,mobile,20240326,20240326
11000051425,1126.0,email,mobile,20241130,20241130
11000051426,,social,desktop,20250531,20250531
11000051427,,ads,mobile,20240104,20240104
11000051428,489.0,social,desktop,20240803,20240803
11000051429,86.0,ads,tablet,20250525,20250525
11000051430,635.0,social,desktop,20240406,20240406
11000051431,377.0,social,mobile,20250211,20250211
11000051432,251.0,referral,mobile,20250131,20250131
11000051433,326.0,ads,mobile,20250605,20250605
11000051434,,email,mobile,20240403,20240403
11000051435,640.0,direct,desktop,20240128,20240128
11000051436,444.0,ads,mobile,20240124,20240124
11000051437,61.0,direct,mobile,20241116,20241116
11000051438,460.0,referral,mobile,20241130,20241130
11000051439,179.0,direct,mobile,20240311,20240311
11000051440,185.0,referral,desktop,20250508,20250508
11000051441,151.0,ads,mobile,20250513,20250513
11000051442,,social,desktop,20240629,20240629
11000051443,1066.0,ads,mobile,20240402,20240402
11000051444,498.0,ads,desktop,20240418,20240418
11000051445,,direct,mobile,20250110,20250110
11000051446,226.0,ads,desktop,20240318,20240318
11000051447,140.0,direct,mobile,20240413,20240413
11000051448,176.0,direct,mobile,20240422,20240422
11000051449,,ads,mobile,20240804,20240804
11000051450,,direct,mobile,20240811,20240811
11000051451,1035.0,direct,mobile,20250425,20250425
11000051452,370.0,direct,desktop,20240118,20240118
11000051453,1410.0,ads,mobile,20240430,20240430
11000051454,,direct,desktop,20240607,20240607
11000051455,1164.0,direct,desktop,20240812,20240812
11000051456,835.0,direct,desktop,20241006,
11000051457,264.0,direct,mobile,20241107,20241107
11000051458,1273.0,email,desktop,20241027,20241027
11000051459,222.0,direct,mobile,20240324,20240324
11000051460,,ads,desktop,20241220,20241220
11000051461,251.0,referral,mobile,20250713,20250713
11000051462,588.0,referral,tablet,20240527,
11000051463,,ads,desktop,20250303,20250303
11000051464,518.0,ads,desktop,20250104,
11000051465,1098.0,referral,desktop,20240519,20240519
11000051466,332.0,direct,desktop,20240709,20240709
11000051467,45.0,ads,mobile,20241225,20241225
11000051468,,ads,mobile,20250907,20250907
11000051469,,ads,desktop,20241223,20241223
11000051470,277.0,ads,desktop,20240730,20240730
11000051471,993.0,referral,mobile,20240721,20240721
11000051472,100.0,direct,mobile,20240331,20240331
11000051473,,direct,mobile,20250630,20250630
11000051474,604.0,direct,mobile,20250217,20250217
11000051475,,direct,mobile,20240620,20240620
11000051476,177.0,ads,mobile,20240617,20240617
11000051477,1244.0,direct,desktop,20240704,20240704
11000051478,589.0,referral,tablet,20250102,20250102
11000051479,1407.0,ads,mobile,20250721,20250721
11000051480,,ads,mobile,20240306,20240306
11000051481,1247.0,referral,mobile,20250219,20250219
11000051482,659.0,ads,mobile,20240118,20240118
11000051483,1302.0,referral,mobile,20250530,20250530
11000051484,716.0,email,mobile,20240321,20240321
11000051485,810.0,email,mobile,20250705,20250705
11000051486,788.0,direct,mobile,20250318,20250318
11000051487,1014.0,email,desktop,20250701,20250701
11000051488,355.0,ads,desktop,20240718,20240718
11000051489,624.0,direct,mobile,20241025,20241025
11000051490,588.0,ads,mobile,20241218,20241218
11000051491,,direct,desktop,20250430,20250430
11000051492,1158.0,ads,desktop,20240111,20240111
11000051493,94.0,direct,mobile,20241117,20241117
11000051494,34.0,ads,mobile,20250403,20250403
11000051495,993.0,referral,mobile,20250719,20250719
11000051496,,social,mobile,20240706,20240706
11000051497,899.0,email,mobile,20250416,20250416
11000051498,1410.0,referral,mobile,20240112,20240112
11000051499,251.0,direct,mobile,20250706,20250706
11000051500,104.0,direct,tablet,20240612,20240612
11000051501,462.0,email,mobile,20240802,20240802
11000051502,1361.0,ads,mobile,20250824,20250824
11000051503,,direct,desktop,20250105,
11000051504,222.0,direct,mobile,20250414,20250414
11000051505,,ads,mobile,20240303,20240303
11000051506,,social,desktop,20250601,20250601
11000051507,796.0,referral,desktop,20250828,20250828
11000051508,,referral,mobile,20241107,
11000051509,,ads,mobile,20240323,20240323
11000051510,329.0,direct,mobile,20241121,20241121
11000051511,,direct,desktop,20240504,20240504
11000051512,1396.0,direct,mobile,20250507,20250507
11000051513,1419.0,direct,mobile,20250828,20250828
11000051514,632.0,direct,mobile,20250329,20250329
11000051515,997.0,direct,tablet,20241021,20241021
11000051516,1196.0,direct,mobile,20240522,
11000051517,440.0,ads,mobile,20240115,20240115
11000051518,1230.0,direct,mobile,20240401,20240401
11000051519,,social,mobile,20240322,20240322
11000051520,302.0,ads,desktop,20240707,20240707
11000051521,1357.0,direct,tablet,20250520,20250520
11000051522,1105.0,email,mobile,20240504,20240504
11000051523,875.0,email,desktop,20250423,20250423
11000051524,245.0,direct,desktop,20241022,20241022
11000051525,,social,mobile,20240115,20240115
11000051526,490.0,direct,mobile,20240808,20240808
11000051527,,referral,mobile,20240125,20240125
11000051528,,ads,mobile,20240831,20240831
11000051529,1245.0,direct,mobile,20240521,20240521
11000051530,,referral,desktop,20240228,20240228
11000051531,1428.0,referral,mobile,20250201,20250201
11000051532,562.0,email,desktop,20241022,20241022
11000051533,1235.0,email,tablet,20241126,20241126
11000051534,684.0,direct,tablet,20250426,20250426
11000051535,,ads,mobile,20250524,20250524
11000051536,144.0,social,desktop,20241011,20241011
11000051537,,direct,desktop,20250720,20250720
11000051538,1253.0,referral,mobile,20240831,20240831
11000051539,,direct,mobile,20240311,20240311
11000051540,1421.0,ads,mobile,20240701,20240701
11000051541,1097.0,direct,desktop,20240119,20240119
11000051542,437.0,direct,desktop,20250217,20250217
11000051543,,email,mobile,20240314,20240314
11000051544,174.0,email,mobile,20250201,20250201
11000051545,872.0,social,desktop,20250928,20250928
11000051546,708.0,email,desktop,20241220,20241220
11000051547,1163.0,direct,tablet,20250723,20250723
11000051548,,referral,mobile,20250306,
11000051549,313.0,ads,desktop,20250906,
11000051550,,direct,tablet,20240926,20240926
11000051551,366.0,ads,mobile,20250523,20250523
11000051552,579.0,email,mobile,20240316,20240316
11000051553,561.0,direct,mobile,20240822,20240822
11000051554,1069.0,ads,mobile,20250225,20250225
11000051555,,direct,desktop,20250713,20250713
11000051556,,ads,mobile,20250902,20250902
11000051557,,social,desktop,20240618,20240618
11000051558,626.0,ads,mobile,20250418,20250418
11000051559,1445.0,email,mobile,20250101,20250101
11000051560,329.0,direct,mobile,20250914,20250914
11000051561,,direct,mobile,20240911,20240911
11000051562,,direct,desktop,20240316,20240316
11000051563,536.0,ads,desktop,20250222,20250222
11000051564,1294.0,direct,mobile,20241006,20241006
11000051565,666.0,referral,mobile,20250112,20250112
11000051566,,ads,desktop,20250922,20250922
11000051567,761.0,referral,mobile,20241218,20241218
11000051568,373.0,direct,mobile,20250125,20250125
11000051569,930.0,social,desktop,20240714,20240714
11000051570,691.0,ads,desktop,20240526,20240526
11000051571,1060.0,ads,mobile,20250515,20250515
11000051572,1329.0,ads,tablet,20250723,20250723
11000051573,,social,mobile,20241217,20241217
11000051574,768.0,social,mobile,20240328,20240328
11000051575,485.0,email,mobile,20250226,20250226
11000051576,,email,mobile,20250103,20250103
11000051577,,direct,desktop,20240924,20240924
11000051578,802.0,social,mobile,20250906,20250906
11000051579,,direct,mobile,20240303,20240303
11000051580,,direct,mobile,20240603,20240603
11000051581,1476.0,direct,mobile,20240521,20240521
11000051582,700.0,direct,desktop,20250104,20250104
11000051583,,direct,mobile,20250110,20250110
11000051584,,direct,desktop,20241226,20241226
11000051585,1285.0,referral,mobile,20240306,20240307
11000051586,,direct,desktop,20241013,20241013
11000051587,1085.0,referral,desktop,20241006,20241006
11000051588,,ads,mobile,20241201,20241201
11000051589,,referral,mobile,20241230,20241230
11000051590,,email,mobile,20240609,
11000051591,302.0,ads,mobile,20250712,20250712
11000051592,821.0,direct,desktop,20240422,20240422
11000051593,206.0,email,mobile,20241111,20241111
11000051594,1005.0,referral,desktop,20250927,20250927
11000051595,,ads,desktop,20240910,20240910
11000051596,,referral,mobile,20240219,20240219
11000051597,,direct,tablet,20240806,20240806
11000051598,,direct,desktop,20250728,20250728
11000051599,218.0,referral,mobile,20240101,20240101
11000051600,319.0,direct,mobile,20250320,20250320
11000051601,387.0,referral,desktop,20250522,20250522
11000051602,183.0,ads,mobile,20241018,20241018
11000051603,2.0,direct,desktop,20250126,20250126
11000051604,709.0,direct,tablet,20240214,20240214
11000051605,374.0,direct,mobile,20250614,
11000051606,1341.0,social,mobile,20250807,20250807
11000051607,764.0,ads,mobile,20240802,20240802
11000051608,,ads,mobile,20241114,20241114
11000051609,755.0,direct,desktop,20240607,20240607
11000051610,,ads,mobile,20240514,20240514
11000051611,1466.0,ads,mobile,20240415,20240415
11000051612,126.0,ads,desktop,20240611,20240611
11000051613,1003.0,direct,desktop,20250925,20250925
11000051614,413.0,direct,mobile,20250218,20250218
11000051615,442.0,direct,mobile,20240415,20240415
11000051616,1365.0,ads,desktop,20240707,20240707
11000051617,1282.0,social,mobile,20250524,
11000051618,1016.0,direct,mobile,20240814,20240814
11000051619,,direct,tablet,20250506,20250506
11000051620,1000.0,ads,mobile,20250122,20250122
11000051621,1273.0,ads,desktop,20240207,
11000051622,1191.0,direct,mobile,20250623,20250623
11000051623,,direct,mobile,20240509,20240509
11000051624,,direct,desktop,20240327,
11000051625,505.0,referral,desktop,20240517,20240517
11000051626,1443.0,ads,desktop,20250112,20250112
11000051627,908.0,direct,tablet,20240805,20240805
11000051628,664.0,social,mobile,20241204,20241204
11000051629,233.0,social,mobile,20240407,20240407
11000051630,528.0,ads,desktop,20240329,20240329
11000051631,,ads,desktop,20250602,20250602
11000051632,,ads,desktop,20250411,20250411
11000051633,1187.0,ads,mobile,20241120,20241120
11000051634,404.0,direct,mobile,20250812,20250812
11000051635,371.0,direct,mobile,20240523,20240523
11000051636,,referral,mobile,20240518,20240518
11000051637,1470.0,ads,mobile,20240325,20240325
11000051638,535.0,social,tablet,20250122,20250122
11000051639,823.0,email,desktop,20240601,20240601
11000051640,605.0,email,mobile,20250310,20250310
11000051641,,direct,mobile,20250628,20250628
11000051642,1278.0,direct,desktop,20250201,20250201
11000051643,1255.0,email,mobile,20240913,20240913
11000051644,,direct,desktop,20240127,20240127
11000051645,,direct,mobile,20240823,20240823
11000051646,794.0,direct,mobile,20250131,20250131
11000051647,936.0,ads,desktop,20241122,20241122
11000051648,1080.0,direct,desktop,20241222,20241222
11000051649,,direct,desktop,20250612,20250612
11000051650,,social,mobile,20250224,20250224
11000051651,,email,mobile,20250721,20250721
11000051652,,social,desktop,20250728,20250728
11000051653,1444.0,direct,mobile,20240403,20240403
11000051654,843.0,ads,desktop,20240320,20240320
11000051655,,ads,mobile,20250821,20250821
11000051656,,referral,desktop,20240219,20240219
11000051657,1149.0,ads,desktop,20240627,20240627
11000051658,999.0,social,tablet,20240131,20240131
11000051659,607.0,email,mobile,20250914,20250914
11000051660,,direct,desktop,20250302,20250302
11000051661,1469.0,ads,desktop,20240325,20240325
11000051662,1392.0,email,mobile,20240929,20240929
11000051663,1011.0,referral,mobile,20241224,20241224
11000051664,,email,mobile,20240727,20240727
11000051665,120.0,direct,mobile,20250422,20250422
11000051666,,direct,mobile,20240417,20240417
11000051667,1318.0,direct,mobile,20250407,20250407
11000051668,,direct,mobile,20240906,20240906
11000051669,964.0,referral,mobile,20240110,20240110
11000051670,,ads,mobile,20241209,20241210
11000051671,768.0,ads,desktop,20250519,20250519
11000051672,1469.0,social,desktop,20250104,20250104
11000051673,,ads,desktop,20250810,20250810
11000051674,536.0,ads,desktop,20241217,20241217
11000051675,1039.0,ads,mobile,20250416,20250416
11000051676,,email,mobile,20240615,20240615
11000051677,672.0,direct,mobile,20240629,20240629
11000051678,567.0,direct,mobile,20250912,20250912
11000051679,716.0,ads,desktop,20250623,20250623
11000051680,,ads,mobile,20241027,20241027
11000051681,,social,desktop,20250318,20250318
11000051682,377.0,ads,mobile,20240728,20240728
11000051683,1186.0,direct,mobile,20240324,20240324
11000051684,956.0,ads,mobile,20250928,20250928
11000051685,,referral,mobile,20250709,
11000051686,,direct,mobile,20240708,20240708
11000051687,339.0,referral,mobile,20240127,
11000051688,963.0,email,mobile,20250203,20250203
11000051689,700.0,direct,mobile,20240719,20240719
11000051690,202.0,direct,mobile,20241004,20241004
11000051691,1443.0,ads,mobile,20240615,20240615
11000051692,,email,mobile,20241212,20241212
11000051693,170.0,social,mobile,20240904,20240904
11000051694,523.0,ads,mobile,20250120,20250120
11000051695,,social,mobile,20241210,20241210
11000051696,,ads,mobile,20240306,20240306
11000051697,,ads,mobile,20250101,20250101
11000051698,1149.0,direct,mobile,20240808,
11000051699,15.0,direct,mobile,20240730,20240730
11000051700,1170.0,direct,mobile,20240803,20240803
11000051701,448.0,direct,mobile,20250728,20250728
11000051702,808.0,social,desktop,20241214,20241214
11000051703,639.0,direct,mobile,20240928,20240928
11000051704,148.0,direct,tablet,20240904,20240904
11000051705,,ads,mobile,20240812,20240812
11000051706,412.0,social,desktop,20240202,20240202
11000051707,,direct,mobile,20240123,20240124
11000051708,981.0,direct,mobile,20250121,20250121
11000051709,376.0,ads,mobile,20250913,
11000051710,811.0,referral,mobile,20241120,20241120
11000051711,,direct,desktop,20250427,20250427
11000051712,989.0,referral,mobile,20240324,20240324
11000051713,178.0,direct,tablet,20250312,20250312
11000051714,456.0,referral,desktop,20241004,20241004
11000051715,27.0,referral,mobile,20240610,20240610
11000051716,953.0,email,desktop,20240308,20240308
11000051717,,direct,desktop,20241010,20241010
11000051718,,social,mobile,20240406,20240406
11000051719,222.0,ads,mobile,20240615,20240615
11000051720,1403.0,direct,mobile,20250402,20250402
11000051721,45.0,ads,mobile,20240804,20240804
11000051722,,ads,desktop,20241128,20241128
11000051723,198.0,social,mobile,20241020,20241020
11000051724,562.0,direct,mobile,20241120,
11000051725,,direct,mobile,20241110,20241110
11000051726,863.0,ads,desktop,20250508,20250508
11000051727,,ads,mobile,20240219,20240219
11000051728,,social,mobile,20240121,20240121
11000051729,,ads,desktop,20250501,20250501
11000051730,,direct,mobile,20240107,20240107
11000051731,1414.0,referral,desktop,20240825,20240825
11000051732,,ads,mobile,20250225,20250225
11000051733,,referral,desktop,20241231,20241231
11000051734,966.0,referral,desktop,20240722,20240722
11000051735,,referral,mobile,20250402,20250402
11000051736,871.0,ads,mobile,20250126,20250126
11000051737,945.0,ads,mobile,20250909,20250909
11000051738,,ads,mobile,20240108,20240108
11000051739,1041.0,direct,desktop,20240416,20240416
11000051740,120.0,direct,desktop,20250120,20250120
11000051741,1314.0,ads,desktop,20250210,20250210
11000051742,,direct,desktop,20240121,
11000051743,,direct,desktop,20240629,20240629
11000051744,1149.0,email,mobile,20250602,20250602
11000051745,,ads,desktop,20241015,20241015
11000051746,330.0,email,mobile,20250510,20250510
11000051747,217.0,direct,tablet,20250919,20250919
11000051748,701.0,direct,desktop,20250327,20250327
11000051749,1341.0,ads,mobile,20240805,20240805
11000051750,1439.0,direct,mobile,20250102,
11000051751,432.0,ads,mobile,20241205,20241205
11000051752,1284.0,referral,mobile,20241013,20241013
11000051753,,direct,mobile,20250507,20250507
11000051754,60.0,direct,desktop,20240530,20240530
11000051755,655.0,direct,desktop,20250103,20250103
11000051756,69.0,ads,mobile,20250121,20250121
11000051757,410.0,ads,desktop,20241024,20241024
11000051758,411.0,direct,desktop,20250625,20250625
11000051759,740.0,direct,desktop,20250328,20250328
11000051760,,direct,mobile,20240718,20240718
11000051761,1006.0,ads,mobile,20240605,20240605
11000051762,1444.0,direct,mobile,20241224,20241224
11000051763,,ads,mobile,20240201,20240201
11000051764,750.0,direct,mobile,20240127,20240127
11000051765,,ads,mobile,20250408,20250408
11000051766,,referral,mobile,20241123,20241123
11000051767,669.0,direct,mobile,20250304,20250304
11000051768,1317.0,direct,desktop,20250221,20250221
11000051769,1153.0,ads,mobile,20250702,20250702
11000051770,,direct,mobile,20250202,20250202
11000051771,445.0,ads,mobile,20240225,20240225
