order_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_key
1000007486,347,1,,3945.0,4017,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20250912
1000007487,360,1,,,1168,FULFILLED,ARS,48216.0,10125.36,900.0,59241.36,20240818
1000007488,989,1,,2627.0,2630,FULFILLED,ARS,23760.0,4989.6,1200.0,29949.6,20240303
1000007489,1227,1,,2607.0,2912,FULFILLED,ARS,42525.0,8930.25,900.0,52355.25,20240525
1000007490,1496,1,,2306.0,2408,PAID,ARS,22680.0,4762.8,1200.0,28642.8,20250314
1000007491,410,2,3.0,1173.0,3,PAID,ARS,13500.0,2835.0,0.0,16335.0,20240814
1000007492,1489,1,,3811.0,2131,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,20240320
1000007493,1146,1,,2657.0,2176,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,20240403
1000007494,1246,2,2.0,3973.0,2,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8,20250519
1000007495,1306,1,,,1908,PAID,ARS,11880.0,2494.8,1200.0,15574.8,20240514
1000007496,291,1,,1935.0,2000,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0,20241108
1000007497,1005,1,,4166.0,2750,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20250101
1000007498,592,2,2.0,3990.0,2,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4,20240716
1000007499,1220,1,,1250.0,2046,CANCELLED,ARS,66780.0,14023.8,0.0,80803.8,20240313
1000007500,999,2,3.0,2618.0,3,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,20250204
1000007501,647,2,1.0,3446.0,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,20241007
1000007502,421,2,1.0,1115.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20240604
1000007503,289,2,4.0,2854.0,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20240523
1000007504,436,1,,3177.0,1663,PAID,ARS,54000.0,11340.0,900.0,66240.0,20250523
1000007505,899,1,,,1520,PAID,ARS,39690.0,8334.9,1500.0,49524.9,20240305
1000007506,1136,1,,2996.0,1377,FULFILLED,ARS,37620.0,7900.2,900.0,46420.2,20240505
1000007507,691,1,,3766.0,1437,FULFILLED,ARS,50355.0,10574.55,0.0,60929.55,20240101
1000007508,906,2,4.0,2622.0,4,CANCELLED,ARS,14700.0,3087.0,0.0,17787.0,20240901
1000007509,436,1,,2575.0,2557,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,20250412
1000007510,851,2,3.0,1366.0,3,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24,20250728
1000007511,1455,2,3.0,1447.0,3,CREATED,ARS,12000.0,2520.0,0.0,14520.0,20250628
1000007512,1421,2,4.0,3180.0,4,FULFILLED,ARS,74400.0,15624.0,0.0,90024.0,20241124
1000007513,629,2,1.0,1657.0,1,FULFILLED,ARS,47100.0,9891.0,0.0,56991.0,20240915
1000007514,295,1,,2393.0,1771,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0,20241109
1000007515,1148,2,2.0,3425.0,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20241230
1000007516,248,1,,1580.0,2262,PAID,ARS,14250.0,2992.5,900.0,18142.5,20250111
1000007517,377,1,,1207.0,2051,PAID,ARS,22800.0,4788.0,1200.0,28788.0,20240829
1000007518,1008,1,,,1868,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,20240124
1000007519,978,1,,3314.0,3060,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20241207
1000007520,1154,1,,1956.0,3773,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20240318
1000007521,1168,1,,1306.0,3793,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0,20241004
1000007522,1178,2,1.0,2693.0,1,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0,20240812
1000007523,344,1,,3809.0,2736,FULFILLED,ARS,33993.0,7138.53,1500.0,42631.53,20240907
1000007524,986,2,1.0,3180.0,1,FULFILLED,ARS,116347.5,24432.98,0.0,140780.48,20240926
1000007525,884,1,,2041.0,3013,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0,20240831
1000007526,1046,1,,2336.0,3693,FULFILLED,ARS,39270.0,8246.7,1200.0,48716.7,20240528
1000007527,244,1,,1515.0,2261,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20250908
1000007528,1246,1,,2331.0,4084,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0,20250507
1000007529,873,2,4.0,2286.0,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0,20250724
1000007530,988,1,,3249.0,1314,FULFILLED,ARS,84600.0,17766.0,900.0,103266.0,20240322
1000007531,597,2,2.0,2537.0,2,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20250222
1000007532,1432,1,,2822.0,2429,REFUNDED,ARS,35850.0,7528.5,900.0,44278.5,20240119
1000007533,833,1,,3332.0,3935,CREATED,ARS,44550.0,9355.5,900.0,54805.5,20250613
1000007534,148,1,,3176.0,1960,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,20240622
1000007535,570,1,,1987.0,4077,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,20250520
1000007536,1102,2,2.0,,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20240822
1000007537,788,1,,3390.0,1683,FULFILLED,ARS,55368.0,11627.28,1500.0,68495.28,20240918
1000007538,252,1,,2281.0,3680,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5,20250531
1000007539,1442,2,3.0,3851.0,3,PAID,ARS,34560.0,7257.6,0.0,41817.6,20240519
1000007540,483,2,1.0,3162.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20240323
1000007541,946,2,4.0,2278.0,4,CANCELLED,ARS,59325.0,12458.25,0.0,71783.25,20241209
1000007542,603,1,,2134.0,3901,PAID,ARS,13500.0,2835.0,0.0,16335.0,20250206
1000007543,1410,1,,3564.0,2937,PAID,ARS,11400.0,2394.0,0.0,13794.0,20240830
1000007544,857,2,1.0,2451.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20240208
1000007545,1080,2,1.0,4122.0,1,PAID,ARS,47025.0,9875.25,0.0,56900.25,20250416
1000007546,795,1,,2130.0,2729,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4,20250809
1000007547,926,2,1.0,1531.0,1,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20250523
1000007548,911,2,1.0,3101.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,20240613
1000007549,435,1,,1785.0,3125,PAID,ARS,24000.0,5040.0,1200.0,30240.0,20240920
1000007550,597,1,,2928.0,3570,FULFILLED,ARS,12936.0,2716.56,1500.0,17152.56,20240102
1000007551,817,1,,3534.0,3441,CANCELLED,ARS,11970.0,2513.7,0.0,14483.7,20240803
1000007552,815,1,,1264.0,3733,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24,20240512
1000007553,304,1,,2175.0,3599,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20240310
1000007554,529,1,,1876.0,3593,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2,20250602
1000007555,832,2,4.0,1969.0,4,PAID,ARS,14700.0,3087.0,0.0,17787.0,20250703
1000007556,1235,1,,1536.0,2381,CANCELLED,ARS,32400.0,6804.0,900.0,40104.0,20250314
1000007557,614,2,1.0,3914.0,1,PAID,ARS,36000.0,7560.0,0.0,43560.0,20240525
1000007558,951,2,3.0,3918.0,3,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56,20240124
1000007559,1156,1,,3461.0,2549,FULFILLED,ARS,49800.0,10458.0,900.0,61158.0,20241001
1000007560,689,2,4.0,3302.0,4,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0,20240726
1000007561,1482,1,,2198.0,2377,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0,20241107
1000007562,243,2,1.0,1766.0,1,PAID,ARS,76500.0,16065.0,0.0,92565.0,20240129
1000007563,547,1,,,3729,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,20250113
1000007564,292,1,,2314.0,3295,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8,20240411
1000007565,1145,2,3.0,,3,PAID,ARS,32340.0,6791.4,0.0,39131.4,20250614
1000007566,87,1,,2607.0,1042,PAID,ARS,62040.0,13028.4,900.0,75968.4,20241024
1000007567,1046,2,4.0,3292.0,4,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25,20240707
1000007568,1071,1,,3432.0,3480,FULFILLED,ARS,56670.0,11900.7,1500.0,70070.7,20240226
1000007569,758,2,4.0,1903.0,4,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05,20240110
1000007570,149,2,4.0,2675.0,4,FULFILLED,ARS,54000.0,11340.0,0.0,65340.0,20250919
1000007571,809,1,,3999.0,2375,CANCELLED,ARS,35640.0,7484.4,1500.0,44624.4,20240721
1000007572,45,2,4.0,2912.0,4,PAID,ARS,35280.0,7408.8,0.0,42688.8,20240629
1000007573,423,1,,,1629,PAID,ARS,43200.0,9072.0,0.0,52272.0,20250705
1000007574,1222,2,4.0,3730.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20240914
1000007575,47,1,,3414.0,1686,FULFILLED,ARS,72600.0,15246.0,900.0,88746.0,20240201
1000007576,699,1,,1304.0,1403,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20240716
1000007577,552,1,,1533.0,3245,FULFILLED,ARS,42150.0,8851.5,1500.0,52501.5,20240727
1000007578,1202,2,2.0,,2,FULFILLED,ARS,39600.0,8316.0,0.0,47916.0,20250418
1000007579,1365,1,,1010.0,2495,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0,20250412
1000007580,409,2,1.0,3394.0,1,CANCELLED,ARS,42750.0,8977.5,0.0,51727.5,20241008
1000007581,524,2,4.0,2208.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20240616
1000007582,949,2,4.0,1779.0,4,REFUNDED,ARS,51810.0,10880.1,0.0,62690.1,20250411
1000007583,492,1,,3777.0,4084,FULFILLED,ARS,47280.0,9928.8,1500.0,58708.8,20240910
1000007584,1002,1,,1169.0,3433,CREATED,ARS,20520.0,4309.2,900.0,25729.2,20250218
1000007585,976,2,4.0,1255.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20250610
1000007586,348,2,4.0,3530.0,4,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,20250622
1000007587,66,2,2.0,4027.0,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,20250129
1000007588,968,2,3.0,1314.0,3,FULFILLED,ARS,45336.0,9520.56,0.0,54856.56,20240409
1000007589,996,1,,3339.0,4074,PAID,ARS,12348.0,2593.08,1200.0,16141.08,20240803
1000007590,66,2,3.0,1902.0,3,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8,20250824
1000007591,1048,1,,3771.0,3746,FULFILLED,ARS,78873.0,16563.33,900.0,96336.33,20250621
1000007592,820,1,,,2330,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0,20241002
1000007593,152,2,1.0,3982.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20240928
1000007594,1431,1,,3763.0,3452,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08,20240219
1000007595,1031,1,,1283.0,1613,PAID,ARS,34200.0,7182.0,900.0,42282.0,20250728
1000007596,1237,1,,2419.0,1492,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,20240524
1000007597,874,2,1.0,2495.0,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20240806
1000007598,59,1,,2886.0,4118,FULFILLED,ARS,55098.0,11570.58,900.0,67568.58,20250317
1000007599,1243,2,4.0,3096.0,4,PAID,ARS,58800.0,12348.0,0.0,71148.0,20250909
1000007600,921,2,4.0,1728.0,4,FULFILLED,ARS,72150.0,15151.5,0.0,87301.5,20250303
1000007601,1000,2,2.0,1840.0,2,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250222
1000007602,484,1,,3309.0,2106,PAID,ARS,27898.5,5858.68,900.0,34657.18,20240331
1000007603,134,1,,2811.0,3994,CANCELLED,ARS,13200.0,2772.0,1200.0,17172.0,20240218
1000007604,1083,1,,3733.0,1963,CANCELLED,ARS,14700.0,3087.0,900.0,18687.0,20250912
1000007605,540,2,4.0,3911.0,4,FULFILLED,ARS,61800.0,12978.0,0.0,74778.0,20250118
1000007606,976,2,3.0,2266.0,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20241109
1000007607,926,1,,,1321,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,20241224
1000007608,881,1,,3057.0,3631,PAID,ARS,28350.0,5953.5,1200.0,35503.5,20250205
1000007609,1388,1,,1808.0,3525,CANCELLED,ARS,21600.0,4536.0,900.0,27036.0,20240619
1000007610,121,2,4.0,1331.0,4,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0,20250117
1000007611,1117,2,1.0,1561.0,1,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75,20240323
1000007612,182,2,3.0,2556.0,3,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,20250420
1000007613,1156,1,,1031.0,1162,CANCELLED,ARS,108600.0,22806.0,1200.0,132606.0,20250806
1000007614,1075,1,,3786.0,3032,FULFILLED,ARS,84780.0,17803.8,900.0,103483.8,20241205
1000007615,1155,2,1.0,2583.0,1,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0,20250624
1000007616,1393,1,,2758.0,1728,FULFILLED,ARS,62100.0,13041.0,0.0,75141.0,20250107
1000007617,657,2,4.0,3148.0,4,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28,20240831
1000007618,857,1,,3732.0,3042,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5,20250317
1000007619,92,1,,,3383,FULFILLED,ARS,38808.0,8149.68,1200.0,48157.68,20240816
1000007620,217,1,,1324.0,2850,FULFILLED,ARS,98190.0,20619.9,1200.0,120009.9,20240908
1000007621,452,2,1.0,2438.0,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,20240724
1000007622,77,1,,,2109,FULFILLED,ARS,27900.0,5859.0,900.0,34659.0,20241006
1000007623,733,2,3.0,3493.0,3,PAID,ARS,14250.0,2992.5,0.0,17242.5,20241015
1000007624,344,1,,2219.0,2480,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5,20250419
1000007625,425,1,,3225.0,3785,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,20250512
1000007626,1188,2,1.0,2173.0,1,FULFILLED,ARS,59670.0,12530.7,0.0,72200.7,20240122
1000007627,226,1,,3832.0,2381,PAID,ARS,38808.0,8149.68,900.0,47857.68,20240608
1000007628,585,2,1.0,4064.0,1,REFUNDED,ARS,27348.0,5743.08,0.0,33091.08,20250214
1000007629,1392,1,,,2905,FULFILLED,ARS,51975.0,10914.75,1200.0,64089.75,20250421
1000007630,838,1,,1427.0,2644,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,20250222
1000007631,616,1,,1539.0,1546,FULFILLED,ARS,81720.0,17161.2,900.0,99781.2,20240727
1000007632,662,2,2.0,3118.0,2,CANCELLED,ARS,71640.0,15044.4,0.0,86684.4,20240222
1000007633,411,1,,2578.0,1741,FULFILLED,ARS,59280.0,12448.8,1500.0,73228.8,20250513
1000007634,3,1,,1612.0,2062,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,20240814
1000007635,1136,2,2.0,3618.0,2,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1,20240704
1000007636,354,2,3.0,2822.0,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,20240316
1000007637,1289,2,2.0,3918.0,2,FULFILLED,ARS,61320.0,12877.2,0.0,74197.2,20250414
1000007638,941,2,1.0,2749.0,1,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9,20240914
1000007639,334,1,,3243.0,1749,FULFILLED,ARS,28035.0,5887.35,1200.0,35122.35,20250817
1000007640,854,2,2.0,3674.0,2,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20241108
1000007641,1337,2,1.0,2044.0,1,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,20250926
1000007642,720,1,,3161.0,2753,REFUNDED,ARS,23520.0,4939.2,900.0,29359.2,20240207
1000007643,822,1,,1251.0,2667,REFUNDED,ARS,12540.0,2633.4,1500.0,16673.4,20240502
1000007644,226,1,,1972.0,1153,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,20250122
1000007645,1224,2,1.0,,1,CANCELLED,ARS,26400.0,5544.0,0.0,31944.0,20250417
1000007646,3,1,,3918.0,1095,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0,20250926
1000007647,1395,1,,1233.0,3500,PAID,ARS,34200.0,7182.0,1200.0,42582.0,20240824
1000007648,1179,2,4.0,2820.0,4,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,20250415
1000007649,883,2,2.0,2279.0,2,FULFILLED,ARS,74475.0,15639.75,0.0,90114.75,20240628
1000007650,690,2,4.0,3198.0,4,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20250101
1000007651,132,2,3.0,3447.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20250725
1000007652,303,1,,,1451,CANCELLED,ARS,38475.0,8079.75,900.0,47454.75,20240727
1000007653,1444,1,,3958.0,2249,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,20241225
1000007654,753,1,,1324.0,2455,PAID,ARS,48570.0,10199.7,900.0,59669.7,20240625
1000007655,1066,1,,2034.0,3185,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,20240208
1000007656,359,2,4.0,3267.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250531
1000007657,120,2,2.0,2931.0,2,PAID,ARS,13500.0,2835.0,0.0,16335.0,20240917
1000007658,221,2,2.0,,2,FULFILLED,ARS,58500.0,12285.0,0.0,70785.0,20250702
1000007659,814,2,3.0,2384.0,3,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,20250507
1000007660,926,1,,3122.0,1710,CANCELLED,ARS,54390.0,11421.9,900.0,66711.9,20250409
1000007661,98,1,,1800.0,3473,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,20240823
1000007662,1296,1,,1084.0,2893,CANCELLED,ARS,27000.0,5670.0,900.0,33570.0,20240929
1000007663,193,1,,,3535,CANCELLED,ARS,33120.0,6955.2,0.0,40075.2,20250323
1000007664,628,1,,,3230,FULFILLED,ARS,51825.0,10883.25,1200.0,63908.25,20250420
1000007665,536,2,3.0,1517.0,3,REFUNDED,ARS,11400.0,2394.0,0.0,13794.0,20250925
1000007666,1233,2,3.0,3179.0,3,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25,20250117
1000007667,1465,2,4.0,2987.0,4,FULFILLED,ARS,78750.0,16537.5,0.0,95287.5,20250418
1000007668,946,2,3.0,1470.0,3,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0,20240516
1000007669,890,1,,1791.0,2561,PAID,ARS,80820.0,16972.2,900.0,98692.2,20240814
1000007670,1477,2,1.0,2803.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20240624
1000007671,137,2,4.0,2326.0,4,FULFILLED,ARS,59976.0,12594.96,0.0,72570.96,20250410
1000007672,1254,2,3.0,2552.0,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20250831
1000007673,763,2,2.0,3306.0,2,PAID,ARS,24696.0,5186.16,0.0,29882.16,20250410
1000007674,974,1,,1253.0,2845,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,20250103
1000007675,1208,1,,2895.0,1328,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,20250704
1000007676,405,2,4.0,2222.0,4,FULFILLED,ARS,52410.0,11006.1,0.0,63416.1,20241120
1000007677,1466,1,,3694.0,3448,PAID,ARS,11400.0,2394.0,1500.0,15294.0,20240325
1000007678,1440,2,4.0,2588.0,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20240829
1000007679,686,1,,1229.0,3525,FULFILLED,ARS,78498.0,16484.58,900.0,95882.58,20241118
1000007680,1238,1,,2396.0,3494,REFUNDED,ARS,35760.0,7509.6,0.0,43269.6,20240314
1000007681,74,2,4.0,2018.0,4,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75,20240401
1000007682,218,1,,2903.0,2524,FULFILLED,ARS,67410.0,14156.1,1200.0,82766.1,20250424
1000007683,421,1,,2703.0,4197,PAID,ARS,22800.0,4788.0,900.0,28488.0,20241218
1000007684,203,2,4.0,4139.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20240818
1000007685,825,1,,3740.0,3547,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0,20240321
1000007686,1356,1,,3047.0,3754,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0,20240708
1000007687,793,2,2.0,4147.0,2,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,20250901
1000007688,648,2,1.0,1232.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,20250529
1000007689,1377,2,3.0,2906.0,3,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0,20240907
1000007690,336,2,1.0,4174.0,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20250523
1000007691,409,1,,3761.0,3980,FULFILLED,ARS,72450.0,15214.5,1200.0,88864.5,20250320
1000007692,143,2,2.0,3264.0,2,FULFILLED,ARS,58050.0,12190.5,0.0,70240.5,20240616
1000007693,1389,1,,1332.0,1037,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0,20250104
1000007694,1333,1,,2695.0,3123,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0,20250422
1000007695,1380,1,,3013.0,1454,FULFILLED,ARS,112518.0,23628.78,1200.0,137346.78,20241129
1000007696,1316,2,4.0,1408.0,4,FULFILLED,ARS,24825.0,5213.25,0.0,30038.25,20241024
1000007697,614,2,2.0,3938.0,2,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,20240730
1000007698,1451,2,2.0,1297.0,2,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20240505
1000007699,255,1,,1571.0,1902,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,20250827
1000007700,761,1,,3678.0,2023,CREATED,ARS,22770.0,4781.7,900.0,28451.7,20250927
1000007701,396,2,1.0,1368.0,1,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20250907
1000007702,1199,2,4.0,2472.0,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250922
1000007703,153,1,,3081.0,2322,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0,20241021
1000007704,1269,2,1.0,1872.0,1,FULFILLED,ARS,51300.0,10773.0,0.0,62073.0,20241014
1000007705,1038,2,2.0,4182.0,2,FULFILLED,ARS,38808.0,8149.68,0.0,46957.68,20250830
1000007706,359,1,,2089.0,1659,FULFILLED,ARS,28200.0,5922.0,900.0,35022.0,20250908
1000007707,632,1,,4113.0,1610,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250712
1000007708,1302,2,3.0,1563.0,3,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20250221
1000007709,1327,1,,2151.0,3993,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0,20250502
1000007710,212,1,,2249.0,1960,FULFILLED,ARS,22680.0,4762.8,1200.0,28642.8,20250906
1000007711,69,1,,3189.0,3998,PAID,ARS,29400.0,6174.0,1200.0,36774.0,20240709
1000007712,1449,1,,2447.0,2737,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0,20240709
1000007713,250,2,2.0,1732.0,2,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0,20240606
1000007714,717,1,,2937.0,1068,FULFILLED,ARS,23940.0,5027.4,1500.0,30467.4,20241001
1000007715,466,2,4.0,3971.0,4,FULFILLED,ARS,57600.0,12096.0,0.0,69696.0,20250223
1000007716,217,1,,1326.0,2734,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0,20240407
1000007717,214,2,3.0,1761.0,3,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20250822
1000007718,1334,1,,3960.0,1380,PAID,ARS,98550.0,20695.5,1500.0,120745.5,20250509
1000007719,782,2,3.0,2212.0,3,CANCELLED,ARS,22680.0,4762.8,0.0,27442.8,20241114
1000007720,801,1,,1147.0,2750,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,20240712
1000007721,415,1,,,1920,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0,20241208
1000007722,6,2,3.0,1297.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20250710
1000007723,1021,1,,2239.0,2218,FULFILLED,ARS,63780.0,13393.8,0.0,77173.8,20240615
1000007724,1440,1,,,2364,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,20240618
1000007725,1318,2,2.0,2356.0,2,REFUNDED,ARS,47025.0,9875.25,0.0,56900.25,20240318
1000007726,43,2,4.0,2031.0,4,FULFILLED,ARS,71460.0,15006.6,0.0,86466.6,20250320
1000007727,710,2,2.0,3.0,2,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250410
1000007728,344,2,4.0,3683.0,4,FULFILLED,ARS,73020.0,15334.2,0.0,88354.2,20241024
1000007729,1440,1,,2084.0,1907,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20240727
1000007730,1420,1,,1230.0,2302,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,20250205
1000007731,1470,2,4.0,,4,FULFILLED,ARS,27150.0,5701.5,0.0,32851.5,20250114
1000007732,47,2,4.0,3224.0,4,CREATED,ARS,65544.0,13764.24,0.0,79308.24,20240320
1000007733,189,2,2.0,3482.0,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20250916
1000007734,1312,1,,3006.0,1568,PAID,ARS,23520.0,4939.2,1500.0,29959.2,20240404
1000007735,594,1,,,1277,FULFILLED,ARS,82800.0,17388.0,1200.0,101388.0,20250330
1000007736,543,1,,,1379,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0,20241111
1000007737,686,1,,2903.0,2271,PAID,ARS,45000.0,9450.0,1200.0,55650.0,20240714
1000007738,106,2,4.0,3885.0,4,FULFILLED,ARS,69384.0,14570.64,0.0,83954.64,20240603
1000007739,1416,2,2.0,2096.0,2,FULFILLED,ARS,113250.0,23782.5,0.0,137032.5,20240113
1000007740,716,1,,3113.0,3289,FULFILLED,ARS,66600.0,13986.0,1200.0,81786.0,20250217
1000007741,707,1,,3222.0,1447,FULFILLED,ARS,35970.0,7553.7,1200.0,44723.7,20241101
1000007742,367,1,,3633.0,1543,FULFILLED,ARS,44887.5,9426.38,1200.0,55513.88,20250125
1000007743,1483,2,4.0,,4,PAID,ARS,74502.0,15645.42,0.0,90147.42,20240928
1000007744,216,1,,1800.0,1658,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0,20240712
1000007745,664,2,1.0,,1,PAID,ARS,36450.0,7654.5,0.0,44104.5,20240227
1000007746,27,1,,2057.0,2278,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5,20240227
1000007747,569,2,1.0,4131.0,1,PAID,ARS,67620.0,14200.2,0.0,81820.2,20250330
1000007748,185,1,,2898.0,3497,PAID,ARS,13200.0,2772.0,0.0,15972.0,20240815
1000007749,580,1,,1212.0,2255,FULFILLED,ARS,79500.0,16695.0,1200.0,97395.0,20240113
